id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
2352139,3704166,Rebecca,2012-09-28,"Austin, Texas, United States",within an hour,100%,85%,t,Zilker,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
5530973,28682266,Jared,2015-03-03,"Austin, Texas, United States",,,,f,Westlake Hills,2.0,"['email', 'phone', 'linkedin', 'jumio']",t,t
8172120,29219698,Rebecca,2015-03-12,US,within an hour,100%,100%,f,,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t
5372834,27501025,Christine,2015-02-09,"West Lake Hills, Texas, United States",within an hour,100%,100%,f,Westlake Hills,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
1664804,8010581,Kiersten,2013-08-07,"Austin, Texas, United States",,,,f,Westlake Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
3499657,15136561,Fair,2014-05-05,"Austin, Texas, United States",within an hour,100%,100%,f,Barton Hills,3.0,"['email', 'phone', 'reviews']",t,f
1747961,2500603,Sharon,2012-05-30,"Austin, Texas, United States",within an hour,100%,100%,f,Rollingwood,9.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5241715,4064770,John,2012-11-05,"Austin, Texas, United States",within an hour,90%,91%,f,Barton Hills,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
5535499,12650204,Mary,2014-02-27,"Austin, Texas, United States",within an hour,100%,100%,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
8581191,11510738,Elizabeth,2014-01-21,"Austin, Texas, United States",within an hour,100%,,f,Barton Hills,1.0,"['email', 'phone']",t,f
8614210,35949804,Tracey,2015-06-16,US,within a day,83%,80%,f,East Riverside,8.0,"['email', 'phone', 'linkedin', 'jumio', 'kba']",t,t
8579413,27231974,Bret,2015-02-04,"Salt Lake City, Utah, United States",within a few hours,67%,50%,f,,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
353955,1792021,Mykel,2012-02-22,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
2439658,3953834,Corinne,2012-10-23,"Austin, Texas, United States",within an hour,100%,67%,f,Barton Hills,2.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
942209,5094923,Brittany,2013-02-15,"Austin, Texas, United States",within an hour,100%,85%,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
6313948,32847435,Laura,2015-05-07,US,within a day,86%,83%,f,,1.0,"['phone', 'reviews']",t,f
8640954,2676835,Luis,2012-06-18,"1/2 time NYC , 1/2 time HK",within a day,80%,42%,f,East Downtown,10.0,"['email', 'phone', 'reviews', 'jumio']",t,t
4347022,22565993,Karma,2014-10-15,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'facebook']",t,f
6868830,1787983,Nicole,2012-02-21,"Austin, Texas, United States",within a day,100%,100%,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
4279582,22218854,William,2014-10-06,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['phone', 'facebook']",t,f
5491921,17313967,Charly,2014-06-27,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
739244,3865472,Michael,2012-10-14,"Austin, Texas, United States",within a day,100%,,f,Barton Creek,1.0,"['email', 'phone', 'facebook', 'google', 'jumio']",t,t
5391715,20489882,Kat,2014-08-24,"Austin, Texas, United States",within an hour,100%,78%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
4410967,10019357,Stefanie,2013-11-14,"Austin, Texas, United States",,,,f,Barton Creek,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
377609,1897470,Lance,2012-03-10,US,within a day,80%,53%,f,Westlake Hills,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
7473936,11342584,Jay,2014-01-15,"Austin, Texas, United States",within a day,50%,100%,f,,2.0,"['email', 'phone', 'reviews']",t,f
3979434,7334892,Kim,2013-07-07,"Austin, Texas, United States",within an hour,100%,100%,f,,1.0,"['email', 'phone']",t,f
3651731,807573,Page,2011-07-11,"Austin, Texas, United States",within an hour,100%,100%,f,Downtown,2.0,"['email', 'phone', 'facebook', 'reviews']",t,f
3094268,6182474,Ashley,2013-05-01,"Austin, Texas, United States",within an hour,100%,100%,t,South First,3.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
8171788,43127294,Andrew,2015-09-01,US,within a day,100%,,f,Barton Hills,1.0,"['email', 'phone']",t,f
8498680,32167978,Sean,2015-04-29,"Austin, Texas, United States",within an hour,100%,100%,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
8499809,44758534,Adam,2015-09-21,US,,,,f,,1.0,"['email', 'phone']",t,f
4270303,5009156,Stewart,2013-02-08,"Dallas, Texas, United States",,,,f,Westlake Hills,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
8117242,16478941,Jules,2014-06-06,"Austin, Texas, United States",within a day,70%,70%,f,Rollingwood,2.0,"['email', 'phone', 'reviews']",t,f
8592877,27492458,Cindy,2015-02-09,"Austin, Texas, United States",within an hour,100%,98%,t,Westlake Hills,3.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
7839215,16478941,Jules,2014-06-06,"Austin, Texas, United States",within a day,70%,70%,f,Rollingwood,2.0,"['email', 'phone', 'reviews']",t,f
3644045,2500603,Sharon,2012-05-30,"Austin, Texas, United States",within an hour,100%,100%,f,Rollingwood,9.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
2269024,10784777,Emily,2013-12-23,"Austin, Texas, United States",within a few hours,86%,100%,f,Westlake Hills,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
2202790,11237962,Rachel,2014-01-12,"Austin, Texas, United States",within an hour,100%,75%,f,Westlake Hills,1.0,"['email', 'phone', 'reviews']",t,f
5511060,23870992,Rose,2014-11-17,"Austin, Texas, United States",,,,f,Barton Creek,1.0,"['phone', 'facebook']",t,f
8589389,45203957,Kellen,2015-09-27,"Austin, Texas, United States",within a day,100%,,f,Westlake Hills,1.0,"['email', 'phone', 'facebook']",t,f
7999039,42224756,Noah,2015-08-22,US,within an hour,100%,100%,f,,1.0,"['email', 'phone', 'linkedin', 'jumio']",t,t
5475449,28396214,Megan,2015-02-26,US,,,,f,Barton Hills,1.0,"['email', 'phone', 'google', 'kba']",t,t
7559661,39627245,Amanda,2015-07-26,"Austin, Texas, United States",within an hour,100%,100%,f,Mueller,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
5593491,29001856,Ryan,2015-03-08,"Houston, Texas, United States",,,,f,Pecan Spings,1.0,"['email', 'phone', 'facebook']",t,f
895037,4069068,Ellen,2012-11-05,"Austin, Texas, United States",,,,f,Windsor Park,1.0,"['email', 'phone', 'facebook', 'linkedin']",t,f
7726673,40600363,Jeff,2015-08-05,US,within an hour,100%,100%,f,Windsor Park,3.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t
8387546,2854509,Kevin,2012-07-06,"Austin, Texas, United States",within an hour,100%,100%,f,Windsor Park,1.0,"['email', 'phone', 'reviews', 'jumio', 'kba']",t,t
5297935,7661095,Joshua,2013-07-23,"Austin, Texas, United States",within a day,100%,88%,f,Windsor Park,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
8290369,29703215,Gary,2015-03-20,"Austin, Texas, United States",within an hour,100%,100%,t,Windsor Park,2.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
1051876,5791418,Jantzen,2013-04-05,"Seattle, Washington, United States",within a few hours,100%,0%,f,Windsor Park,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
5420650,28102056,Ward,2015-02-21,"Austin, Texas, United States",within a day,90%,50%,f,Windsor Park,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
5271749,2549849,Cindy,2012-06-05,"Woodinville, Washington, United States",within a few hours,100%,100%,f,Windsor Park,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
414543,2061635,Carrie & Tyson,2012-04-03,"Austin, Texas, United States",within a day,100%,100%,f,Mueller,1.0,"['email', 'phone', 'reviews']",t,f
638906,2675135,Kimber,2012-06-18,"Austin, Texas, United States",within a day,70%,100%,f,Mueller,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
8291677,21713146,Robert,2014-09-24,"Austin, Texas, United States",within a few hours,100%,50%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
7743770,34910083,Dave,2015-06-03,"Austin, Texas, United States",within a few hours,100%,100%,f,University Hills,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
2467626,12619925,Xtra Room Available SXSW,2014-02-26,US,,,,f,,1.0,"['email', 'phone']",t,f
629707,172980,R C,2010-07-19,"Austin, Texas, United States",,,,f,University Hills,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
1905804,8335926,Troy,2013-08-22,"Austin, Texas, United States",,,,f,Mueller,2.0,"['email', 'phone', 'facebook', 'reviews']",t,f
957717,2565359,Benjamin,2012-06-06,"Austin, Texas, United States",,,,f,Mueller,1.0,"['email', 'phone', 'facebook', 'google', 'reviews']",t,f
1682929,323767,Mikayla & Matthew,2010-12-20,"Austin, Texas, United States",within an hour,100%,0%,f,Mueller,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
7747487,40600363,Jeff,2015-08-05,US,within an hour,100%,100%,f,Windsor Park,3.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t
9301420,48114592,Matthew,2015-11-04,"Austin, Texas, United States",,,,f,Mueller,1.0,['phone'],t,f
2487354,398528,John,2011-02-18,"Austin, Texas, United States",within a day,67%,100%,f,Windsor Park,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
5488447,28460135,Jo Nathan,2015-02-27,"Austin, Texas, United States",,,,f,University Hills,1.0,"['phone', 'facebook']",t,f
736238,3842518,Tanya,2012-10-11,"Austin, Texas, United States",within a few hours,100%,75%,t,Mueller,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
9077434,28307017,Joshua,2015-02-24,"Austin, Texas, United States",within an hour,100%,,f,Mueller,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
4776659,20554304,David,2014-08-26,"Austin, Texas, United States",within an hour,100%,100%,t,Mueller,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
8070356,31148752,Bo,2015-04-13,US,within a few hours,98%,81%,f,Holly,301.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
5525957,19989939,Ty,2014-08-13,"Seoul, South Korea",within an hour,100%,93%,f,,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
7390169,38719022,Hans,2015-07-17,"Austin, Texas, United States",,,,f,Mueller,1.0,"['email', 'phone']",t,f
7634454,31765311,Nate,2015-04-23,"Los Angeles, California, United States",,,,f,Mueller,1.0,"['email', 'phone', 'facebook', 'linkedin', 'kba']",t,t
8809403,39158621,Julie,2015-07-21,"Austin, Texas, United States",within a day,71%,58%,f,Burlingame,31.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t
9030422,6337188,Kady,2013-05-11,"Austin, Texas, United States",within a few hours,100%,100%,f,,2.0,"['phone', 'facebook', 'reviews']",t,f
5652282,27897455,Svana,2015-02-17,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'facebook', 'jumio']",t,t
5614297,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,100%,88%,f,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
4335074,22509155,Jason,2014-10-14,US,,,,f,Mueller,1.0,"['email', 'phone', 'google', 'linkedin', 'kba']",t,t
683424,3483387,Sam,2012-09-05,US,,,,f,Mueller,1.0,"['email', 'phone']",t,f
5060912,24873444,Jennifer,2014-12-15,"Austin, Texas, United States",within a few hours,100%,100%,t,Mueller,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
958562,5215840,Ross,2013-02-24,"Austin, Texas, United States",,,,f,Mueller,1.0,"['email', 'phone']",t,f
1579405,8402421,Andy,2013-08-26,"Austin, Texas, United States",within a day,100%,100%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
914067,1268944,Will,2011-10-09,"Austin, Texas, United States",,,,f,Mueller,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
2367601,12095554,Melinda,2014-02-09,"Austin, Texas, United States",within an hour,100%,100%,f,Mueller,1.0,"['email', 'phone', 'reviews']",t,f
1683426,323767,Mikayla & Matthew,2010-12-20,"Austin, Texas, United States",within an hour,100%,0%,f,Mueller,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
1612910,8335926,Troy,2013-08-22,"Austin, Texas, United States",,,,f,Mueller,2.0,"['email', 'phone', 'facebook', 'reviews']",t,f
1735821,9142008,Jana,2013-09-30,"Austin, Texas, United States",,,,f,Mueller,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
2384537,12180185,Chris,2014-02-12,"Austin, Texas, United States",within a few hours,100%,,f,Mueller,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
6005469,31176003,Theresa,2015-04-13,"Austin, Texas, United States",within an hour,100%,100%,f,Mueller,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
923138,4964070,Michael,2013-02-04,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'reviews']",t,f
8653287,45477243,Kelsey,2015-09-30,"Austin, Texas, United States",,,,f,University Hills,1.0,"['email', 'phone', 'facebook']",t,f
366699,1750057,Carrie,2012-02-14,"Austin, Texas, United States",within a day,100%,95%,t,Windsor Park,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5451143,27058803,Lola,2015-02-01,"Austin, Texas, United States",within an hour,100%,94%,t,Windsor Park,2.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
1109489,6090278,Tim,2013-04-25,"Austin, Texas, United States",within an hour,100%,84%,t,Windsor Park,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
6326916,32926448,Mary,2015-05-08,"Austin, Texas, United States",within a day,100%,,f,Windsor Park,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
5642276,5098844,Monica And Robert,2013-02-15,"Austin, Texas, United States",within an hour,100%,50%,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
5617702,29116441,Melissa,2015-03-10,"Austin, Texas, United States",,,,f,Windsor Park,1.0,"['email', 'phone']",t,f
5696688,41877,Nicole,2009-09-28,"Austin, Texas, United States",,,,f,Windsor Park,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
7973357,38023131,Lynlie,2015-07-09,"Austin, Texas, United States",within a day,100%,96%,f,Pecan Spings,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'kba']",t,t
2722532,4807668,Ta'Loria,2013-01-22,"Austin, Texas, United States",within an hour,100%,100%,f,Windsor Park,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t
356719,1805524,Jai,2012-02-24,"Austin, Texas, United States",,,,f,Windsor Park,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
2033051,1488733,Brooke,2011-12-09,"Austin, Texas, United States",within a day,54%,93%,f,Zilker,21.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
2501145,12801923,Will,2014-03-04,"Austin, Texas, United States",,,,f,Windsor Park,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t
2478693,398528,John,2011-02-18,"Austin, Texas, United States",within a day,67%,100%,f,Windsor Park,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
3782513,15258165,Meghan,2014-05-08,"Austin, Texas, United States",within a few hours,100%,14%,t,Windsor Park,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t
8538943,23857650,Handsom,2014-11-17,"Austin, Texas, United States",within a few hours,100%,88%,f,,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
2461357,12586048,Alexa,2014-02-25,"Austin, Texas, United States",,,,f,Mueller,1.0,"['email', 'phone', 'reviews']",t,f
6066032,13247453,Chanin,2014-03-18,"Austin, Texas, United States",within an hour,100%,100%,f,Windsor Park,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
5364081,27807322,Robert,2015-02-15,"Austin, Texas, United States",within an hour,100%,88%,f,Windsor Park,1.0,"['email', 'phone', 'reviews']",t,f
8953256,46795501,James,2015-10-17,US,,,,f,Windsor Park,1.0,"['email', 'phone']",t,f
7788163,7867981,Lindsay,2013-08-01,"Austin, Texas, United States",within an hour,86%,100%,t,Pecan Spings,3.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
6620323,6427868,Guillaume,2013-05-16,"Austin, Texas, United States",,,,f,Windsor Park,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
8521541,23857650,Handsom,2014-11-17,"Austin, Texas, United States",within a few hours,100%,88%,f,,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
5257889,27214610,Sarah,2015-02-04,"Austin, Texas, United States",within a few hours,100%,,f,,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
966156,5269377,Anna,2013-02-28,"Austin, Texas, United States",,,,f,Windsor Park,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
8811995,25692010,Emily,2015-01-06,"Austin, Texas, United States",,,,f,Windsor Park,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
4538217,22773046,Eli,2014-10-20,"Austin, Texas, United States",within a day,100%,0%,f,Windsor Park,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t
643881,3150292,Shannon,2012-08-03,"Austin, Texas, United States",,,,f,Windsor Park,1.0,['phone'],t,f
5559899,1132624,Stephanie,2011-09-09,"Austin, Texas, United States",,,,f,Windsor Park,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
9210554,1840027,Holland,2012-03-01,"Austin, Texas, United States",within a day,100%,0%,f,Windsor Park,2.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",t,t
962669,1135224,Lisa,2011-09-09,"Austin, Texas, United States",within a day,100%,,f,Pecan Spings,1.0,"['email', 'phone', 'reviews']",t,f
5587184,28969012,Marta,2015-03-08,US,,,,f,Mueller,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
247770,1298575,Gloria,2011-10-16,"Austin, Texas, United States",,,,f,Windsor Park,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
3739692,7867981,Lindsay,2013-08-01,"Austin, Texas, United States",within an hour,86%,100%,t,Pecan Spings,3.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
5213513,10720829,Jessica,2013-12-19,"Austin, Texas, United States",,,,f,Windsor Park,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
5205243,26927666,Matt,2015-01-29,"Austin, Texas, United States",,,,f,Windsor Park,1.0,"['email', 'phone', 'google', 'kba']",t,t
5279425,3317346,Michelle,2012-08-20,"Austin, Texas, United States",,,,f,Windsor Park,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews']",t,f
907229,4858779,Jennifer,2013-01-26,"Austin, Texas, United States",within an hour,100%,84%,t,Windsor Park,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
4198303,9328324,Roland,2013-10-09,"Austin, Texas, United States",within an hour,100%,100%,f,Windsor Park,1.0,"['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']",t,t
5314747,884079,Alison,2011-07-28,"Austin, Texas, United States",within a day,100%,0%,f,Mueller,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
2494874,12769164,Marie,2014-03-03,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone']",t,f
5247943,27159546,A.,2015-02-03,"Austin, Texas, United States",within a day,90%,100%,f,Pecan Spings,1.0,"['email', 'phone', 'reviews']",t,f
4199453,21787237,Matt,2014-09-25,"Austin, Texas, United States",,,,f,Windsor Park,1.0,"['phone', 'linkedin', 'kba']",t,f
6820899,35718651,The Shannons,2015-06-13,"Austin, Texas, United States",within a few hours,100%,95%,t,Pecan Spings,1.0,"['email', 'phone', 'reviews']",t,f
9311479,1488733,Brooke,2011-12-09,"Austin, Texas, United States",within a day,54%,93%,f,Zilker,21.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
