id,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped
7532838,$150.00,,,,,1,$0.00,1,1125,t,2,21,21,112,2015-11-07
1143126,$240.00,"$1,400.00","$2,600.00",,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
1732956,$119.00,$800.00,"$2,800.00",,,3,$15.00,2,29,t,28,39,39,311,2015-11-07
5075498,$79.00,$499.00,,,,1,$29.00,2,6,t,23,35,35,35,2015-11-07
145210,$129.00,,"$2,395.00",$350.00,$49.00,1,$0.00,2,365,t,11,40,67,342,2015-11-07
8402953,$199.00,"$1,299.00","$3,299.00","$1,000.00",$75.00,4,$25.00,3,1125,t,21,38,51,139,2015-11-07
980785,$350.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
3209059,$300.00,,,,$20.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
925342,$175.00,$850.00,"$2,500.00",,$75.00,1,$25.00,3,30,t,30,60,90,365,2015-11-07
8590405,$175.00,,,$100.00,$20.00,1,$15.00,1,1125,t,19,49,79,79,2015-11-07
4438367,$350.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
8616578,$150.00,,,$100.00,,1,$0.00,1,7,t,28,58,88,131,2015-11-07
950052,$79.00,$400.00,"$1,200.00",,$30.00,0,$0.00,2,365,t,30,60,64,335,2015-11-07
1997625,$133.00,$797.00,"$2,199.00",$400.00,$55.00,0,$0.00,1,1125,t,8,24,54,329,2015-11-07
5375961,$180.00,,,,,1,$0.00,3,1125,t,0,0,0,237,2015-11-07
8486228,$200.00,,,$500.00,$50.00,1,$75.00,1,2,t,3,3,3,25,2015-11-07
973482,$300.00,,,$300.00,$50.00,1,$0.00,2,365,t,29,59,89,364,2015-11-07
5258206,$400.00,,,,,1,$0.00,1,1125,t,0,0,0,250,2015-11-07
5218561,$49.00,,,$100.00,$49.00,1,$0.00,1,1125,t,5,5,5,17,2015-11-07
6693125,$45.00,$280.00,$855.00,,,1,$0.00,1,1125,t,0,0,0,129,2015-11-07
5455248,$200.00,,,,,1,$0.00,1,1125,t,0,0,0,230,2015-11-07
8240788,$85.00,,,$95.00,,2,$35.00,1,1125,t,27,57,87,362,2015-11-07
2440932,$695.00,"$6,000.00",,$300.00,$150.00,1,$0.00,5,1125,t,30,60,90,365,2015-11-07
991992,$195.00,,"$1,500.00",$500.00,$75.00,1,$0.00,1,1125,t,6,36,66,281,2015-11-07
1024819,$64.00,,,,$15.00,1,$0.00,2,7,t,4,23,43,308,2015-11-07
5470379,$150.00,$910.00,,,,2,$0.00,1,1125,t,0,0,0,228,2015-11-07
4173991,$45.00,$280.00,$860.00,$95.00,$25.00,1,$0.00,2,1125,t,3,3,8,283,2015-11-07
6045851,$120.00,,,$200.00,$35.00,2,$25.00,1,1125,t,22,40,44,319,2015-11-07
2532612,$75.00,$450.00,,,,1,$0.00,1,29,t,0,1,1,38,2015-11-07
4047192,$225.00,"$1,344.00","$3,650.00",$400.00,$80.00,1,$0.00,2,1125,t,7,33,63,336,2015-11-07
2467163,$300.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
1484266,$220.00,"$1,420.00","$4,800.00",$500.00,$65.00,2,$10.00,2,1125,t,24,54,79,323,2015-11-07
7981857,$92.00,,,,$5.00,3,$25.00,2,1125,t,3,16,16,226,2015-11-07
8635500,$50.00,,,$100.00,$10.00,1,$15.00,1,1125,t,6,35,65,336,2015-11-07
6277444,$38.00,$250.00,,,,1,$0.00,1,1125,t,0,0,0,160,2015-11-07
8113230,$100.00,$500.00,"$1,500.00",$500.00,$50.00,1,$0.00,2,1125,t,0,30,38,38,2015-11-07
5593763,$850.00,"$5,500.00",,$600.00,$100.00,1,$0.00,2,1125,t,0,0,0,217,2015-11-07
3563945,$65.00,,,$95.00,,1,$25.00,1,1125,t,6,33,63,326,2015-11-07
5424528,$150.00,"$1,000.00",,,,1,$10.00,1,1125,t,0,0,0,232,2015-11-07
5524129,$400.00,,,$800.00,,1,$200.00,1,1125,t,0,0,0,224,2015-11-07
8595706,$400.00,,,,$50.00,1,$0.00,1,1125,t,0,0,0,15,2015-11-07
5581135,$225.00,,,,,1,$0.00,2,1125,t,0,0,0,218,2015-11-07
8670325,$300.00,,,,,1,$0.00,1,1125,t,0,0,0,11,2015-11-07
5500051,$225.00,,,$100.00,$75.00,1,$0.00,5,9,t,0,0,0,225,2015-11-07
4346425,$135.00,,"$1,800.00",,$75.00,1,$0.00,2,1125,t,28,56,84,359,2015-11-07
493892,$129.00,$950.00,"$2,500.00",$100.00,$85.00,2,$100.00,1,30,t,28,58,88,363,2015-11-07
5614587,$278.00,"$1,500.00",,,$40.00,1,$0.00,3,1125,t,30,60,90,365,2015-11-07
1594441,$250.00,"$1,250.00","$3,600.00",$150.00,$150.00,2,$50.00,4,30,t,30,60,90,365,2015-11-07
6575341,$50.00,,,,$25.00,2,$25.00,1,1125,t,29,59,89,364,2015-11-07
6116865,$129.00,$750.00,"$2,500.00",$500.00,$100.00,0,$30.00,1,1125,t,20,44,74,345,2015-11-07
4085514,$69.00,,,,,1,$0.00,1,1125,t,29,59,89,364,2015-11-07
4642582,$350.00,,,,$25.00,5,$25.00,1,1125,t,26,45,75,350,2015-11-07
5461848,$140.00,$750.00,"$2,960.00",$150.00,$40.00,3,$25.00,3,1125,t,0,0,0,44,2015-11-07
2502288,$115.00,$950.00,,$125.00,$20.00,0,$0.00,2,14,t,0,5,35,310,2015-11-07
8630189,$250.00,,,,,1,$0.00,2,1125,t,30,60,90,365,2015-11-07
5593845,$250.00,,,,$70.00,1,$0.00,2,1125,t,0,0,0,217,2015-11-07
6270894,$35.00,$500.00,"$1,030.00",,,1,$0.00,30,1125,t,30,60,90,365,2015-11-07
5593954,$350.00,,,,,1,$0.00,3,1125,t,0,0,0,215,2015-11-07
9298841,$55.00,,,,,1,$0.00,1,4,t,28,58,88,363,2015-11-07
4678569,$80.00,$500.00,"$1,800.00",$100.00,$50.00,1,$30.00,1,1125,t,29,59,89,364,2015-11-07
4023271,$98.00,$545.00,,,$29.00,2,$12.00,3,1125,t,0,16,16,246,2015-11-07
6369694,$40.00,,,,,1,$0.00,1,1125,t,0,0,0,153,2015-11-07
648202,$250.00,"$1,700.00","$5,500.00",,$80.00,1,$0.00,2,90,t,1,22,52,316,2015-11-07
975891,$110.00,,"$1,400.00",$300.00,,4,$50.00,2,6,t,0,0,0,100,2015-11-07
8649603,$99.00,$600.00,"$2,200.00",$500.00,$10.00,1,$0.00,2,1125,t,25,38,53,328,2015-11-07
517430,$149.00,$900.00,"$2,550.00",$250.00,$50.00,2,$50.00,2,30,t,5,5,25,104,2015-11-07
910957,$375.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
7026219,$45.00,,,,$7.00,1,$0.00,1,1125,t,29,59,89,364,2015-11-07
8355814,$109.00,,,,,1,$0.00,1,1125,t,29,59,85,353,2015-11-07
5403129,$160.00,,,,,1,$0.00,1,1125,t,0,0,0,235,2015-11-07
8175011,$125.00,$650.00,,,,1,$0.00,3,9,t,0,0,0,40,2015-11-07
2440938,"$1,200.00",,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
8517947,$80.00,,,,$10.00,1,$0.00,1,7,t,21,51,81,356,2015-11-07
8426457,$50.00,,,,,1,$0.00,1,1125,t,27,57,87,362,2015-11-07
5561226,$100.00,,,$500.00,$30.00,1,$0.00,1,3,t,20,35,65,65,2015-11-07
5762982,$30.00,$500.00,"$1,000.00",,,1,$0.00,27,1125,t,30,60,90,365,2015-11-07
126451,$300.00,,,,,1,$0.00,4,1125,t,30,60,90,365,2015-11-07
5395422,$375.00,,,,$100.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
9170221,$45.00,,,,,1,$0.00,1,1125,t,5,12,12,12,2015-11-07
8480548,$400.00,,,$100.00,$50.00,1,$0.00,1,4,t,0,0,0,22,2015-11-07
2419510,$400.00,,,$200.00,$20.00,1,$0.00,1,7,t,30,60,90,365,2015-11-07
3998768,$138.00,$607.00,"$1,800.00",,$33.00,2,$22.00,1,1125,t,18,48,78,353,2015-11-07
3826593,$85.00,,,,$15.00,2,$45.00,1,1125,t,28,53,53,291,2015-11-07
5497610,$35.00,$230.00,"$1,050.00",,,1,$0.00,1,1125,t,0,7,24,297,2015-11-07
1398635,$90.00,,,,$40.00,2,$35.00,2,1125,t,7,26,47,311,2015-11-07
1759621,$479.00,"$2,850.00","$10,059.00",$500.00,$150.00,6,$0.00,3,1125,t,27,33,63,338,2015-11-07
8758173,$207.00,"$1,232.00","$4,347.00",,,1,$0.00,1,1125,t,1,1,1,7,2015-11-07
4216601,$350.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
2446569,$189.00,,,$150.00,$50.00,2,$30.00,3,1125,t,30,60,90,365,2015-11-07
6017483,$150.00,,"$1,114.00",,,1,$0.00,10,60,t,0,0,0,181,2015-11-07
5525466,$150.00,,,,,1,$0.00,1,1125,t,0,0,0,223,2015-11-07
5523235,$250.00,"$1,250.00",,,,1,$0.00,1,1125,t,0,0,0,224,2015-11-07
7227161,$249.00,"$1,375.00",,$99.00,$50.00,3,$0.00,1,1125,t,24,47,77,348,2015-11-07
5486187,$85.00,,,$300.00,,1,$0.00,2,1125,t,0,0,0,227,2015-11-07
8635656,$300.00,,,,,1,$0.00,1,1125,t,0,0,0,12,2015-11-07
5653621,$200.00,,,,,1,$0.00,1,1125,t,0,0,0,212,2015-11-07
5227583,$160.00,,,$200.00,$40.00,2,$50.00,1,1125,t,24,54,84,359,2015-11-07
6079345,$105.00,,,,$10.00,1,$8.00,1,1125,t,30,60,90,365,2015-11-07
6210227,$35.00,,,,,1,$0.00,1,1125,t,0,0,0,166,2015-11-07
5453380,$90.00,,"$2,400.00",,$140.00,4,$50.00,3,1125,t,0,0,0,230,2015-11-07
2472560,$75.00,$475.00,"$1,700.00",$300.00,$50.00,2,$10.00,7,365,t,3,14,17,175,2015-11-07
701392,$169.00,,,,$80.00,4,$20.00,1,1125,t,9,26,53,139,2015-11-07
5725863,$50.00,$500.00,"$1,100.00",,,1,$0.00,27,1125,t,30,60,90,365,2015-11-07
8171066,$95.00,,,$95.00,$50.00,2,$40.00,1,1125,t,19,49,79,354,2015-11-07
896195,$950.00,"$6,000.00",,$500.00,$200.00,6,$0.00,5,14,t,30,60,90,365,2015-11-07
5670682,$80.00,,,$100.00,,0,$0.00,1,1125,t,0,0,0,211,2015-11-07
8169751,$80.00,,,$95.00,,2,$35.00,1,1125,t,22,52,82,357,2015-11-07
5318697,$195.00,,,$100.00,$50.00,1,$50.00,1,1125,t,0,0,0,244,2015-11-07
7841594,$200.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
4729304,$185.00,,,$250.00,$50.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
5579066,$350.00,,,,,1,$0.00,1,1125,t,0,0,0,219,2015-11-07
8384536,$100.00,$600.00,,,,2,$75.00,2,4,t,16,46,76,351,2015-11-07
5185173,$130.00,,,$125.00,$20.00,2,$35.00,3,25,t,0,19,32,40,2015-11-07
5894032,$100.00,$500.00,"$1,000.00",$100.00,$50.00,1,$0.00,1,1125,t,0,0,0,190,2015-11-07
4235207,$350.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
5511448,$300.00,,,,$100.00,1,$0.00,3,1125,t,30,60,90,365,2015-11-07
4233217,$99.00,,,,,1,$0.00,2,5,t,24,54,84,84,2015-11-07
4987873,$100.00,,,,,1,$25.00,1,1125,t,0,0,0,107,2015-11-07
2464689,$250.00,,,,,1,$0.00,1,1125,t,0,0,0,114,2015-11-07
2373638,$250.00,,,$500.00,,1,$0.00,2,15,t,30,60,90,365,2015-11-07
77176,$700.00,"$4,500.00","$15,000.00",$500.00,,1,$0.00,5,365,t,30,60,90,365,2015-11-07
1511053,$30.00,$189.00,,,,1,$0.00,1,14,t,27,57,87,357,2015-11-07
8782322,$101.00,,,,,1,$0.00,1,1125,t,0,18,48,323,2015-11-07
8555205,$140.00,,,,,1,$0.00,1,1125,t,30,55,55,72,2015-11-07
5507397,$45.00,$275.00,$925.00,$750.00,$100.00,1,$0.00,3,1125,t,0,0,0,167,2015-11-07
5592752,$230.00,,,,,1,$0.00,1,1125,t,0,0,0,217,2015-11-07
9013405,$40.00,,,,,1,$5.00,1,4,t,30,60,90,90,2015-11-07
8205522,$119.00,,,,,1,$0.00,3,7,t,30,60,90,365,2015-11-07
2498866,$275.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
6716987,$65.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
5805332,$31.00,$184.00,$651.00,$95.00,$10.00,1,$10.00,1,1125,t,0,0,0,159,2015-11-07
8569858,$70.00,$300.00,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
5805370,$27.00,$161.00,$567.00,$100.00,$10.00,1,$0.00,1,1125,t,29,35,65,340,2015-11-07
4465538,"$2,000.00",,,,,1,$0.00,1,1125,t,11,41,71,346,2015-11-07
8170338,$75.00,$450.00,"$1,400.00",,,1,$0.00,2,10,t,28,58,88,363,2015-11-07
5643354,$85.00,,,$95.00,$10.00,0,$0.00,1,1125,t,0,0,0,273,2015-11-07
8826814,$35.00,$400.00,$750.00,,,1,$5.00,6,1125,t,30,60,90,365,2015-11-07
8630133,$26.00,,,$500.00,$10.00,1,$25.00,1,1125,t,16,40,70,342,2015-11-07
8758470,$28.00,$280.00,$750.00,,,1,$5.00,26,1125,t,30,60,90,365,2015-11-07
929942,$56.00,,,,,1,$20.00,2,7,t,29,59,89,364,2015-11-07
1700352,$175.00,,,,,1,$0.00,3,1125,t,30,60,90,365,2015-11-07
310199,$100.00,,,,$100.00,1,$25.00,5,1125,t,30,60,90,365,2015-11-07
8758735,$35.00,$280.00,$750.00,,,1,$5.00,6,1125,t,29,59,89,364,2015-11-07
1141635,$35.00,,,,,2,$7.00,1,1125,t,1,1,1,92,2015-11-07
6256157,$95.00,$600.00,"$2,100.00",$200.00,$20.00,2,$15.00,1,1125,t,0,5,35,310,2015-11-07
5281159,$68.00,$500.00,"$2,000.00",$200.00,$20.00,2,$10.00,1,30,t,12,17,17,17,2015-11-07
7921829,$400.00,,,,,1,$0.00,1,3,t,16,46,76,351,2015-11-07
5593570,$250.00,"$2,500.00",,,$100.00,1,$0.00,4,1125,t,0,0,0,217,2015-11-07
7898967,$89.00,$500.00,"$1,500.00",,,1,$0.00,3,1125,t,6,6,28,240,2015-11-07
3312792,$78.00,$500.00,"$2,000.00",$200.00,$20.00,2,$10.00,1,30,t,5,9,9,9,2015-11-07
8391906,$45.00,$340.00,"$1,176.00",,$20.00,2,$10.00,1,1125,t,30,45,73,348,2015-11-07
8687195,$28.00,$500.00,$750.00,,,1,$5.00,26,1125,t,30,60,90,365,2015-11-07
7048950,$60.00,$150.00,$600.00,,,1,$0.00,1,1125,t,0,0,0,189,2015-11-07
2494371,$100.00,$500.00,"$1,700.00",$200.00,$35.00,2,$10.00,1,60,t,10,37,67,342,2015-11-07
2232265,$110.00,$650.00,"$1,900.00",$250.00,,1,$0.00,7,1125,t,1,31,61,282,2015-11-07
8556529,$105.00,,,,,1,$0.00,1,1125,t,18,48,78,353,2015-11-07
1151622,$115.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
7770912,$110.00,,,,,1,$0.00,2,3,t,0,0,0,65,2015-11-07
3183595,$200.00,,,,$205.00,1,$0.00,2,365,t,20,45,75,350,2015-11-07
7497472,$69.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
5499454,$49.00,$260.00,,"$2,000.00",,1,$0.00,1,14,t,0,0,0,0,2015-11-07
1195142,$42.00,$250.00,$882.00,$150.00,$10.00,1,$15.00,1,365,t,25,31,61,336,2015-11-07
8551600,$120.00,$400.00,$900.00,$250.00,$80.00,1,$20.00,1,1125,t,30,60,90,365,2015-11-07
5959229,$63.00,$370.00,"$1,200.00",,$12.00,2,$6.00,2,1125,t,7,19,21,262,2015-11-07
6451507,$325.00,,,$250.00,,5,$15.00,3,1125,t,0,0,0,146,2015-11-07
8451077,$450.00,"$2,000.00","$3,500.00",,$250.00,1,$0.00,3,365,t,23,48,78,159,2015-11-07
8567854,$30.00,,,,,1,$10.00,1,1125,t,26,56,86,361,2015-11-07
2367794,$172.00,,,,$120.00,1,$0.00,2,180,t,7,7,7,251,2015-11-07
6235984,$75.00,$500.00,"$2,200.00",,$50.00,2,$25.00,5,1125,t,25,55,85,360,2015-11-07
8759176,$28.00,$280.00,$750.00,,,1,$5.00,6,1125,t,25,55,85,360,2015-11-07
5851544,$39.00,$232.00,$819.00,$100.00,$10.00,1,$10.00,1,1125,t,0,5,35,310,2015-11-07
8635780,$100.00,,,$500.00,$10.00,6,$25.00,1,1125,t,4,25,55,327,2015-11-07
5557129,$40.00,$240.00,$845.00,,$20.00,1,$0.00,1,1125,t,0,16,46,321,2015-11-07
5396698,$36.00,,,$95.00,$10.00,2,$25.00,1,7,t,0,23,53,143,2015-11-07
8687264,$150.00,,,$200.00,$25.00,3,$25.00,1,1125,t,29,59,89,364,2015-11-07
6324076,$170.00,"$1,190.00",,$500.00,$70.00,4,$50.00,2,28,t,19,49,79,354,2015-11-07
9164087,$110.00,$700.00,"$2,500.00",,,1,$0.00,6,1125,t,6,36,66,341,2015-11-07
6092667,$80.00,,,,,1,$0.00,2,1125,t,30,60,90,365,2015-11-07
7699233,$53.00,$360.00,"$1,008.00",,$20.00,2,$10.00,1,1125,t,29,44,44,113,2015-11-07
8577931,$40.00,$260.00,,,,1,$0.00,1,1125,t,10,28,58,148,2015-11-07
4225199,$250.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
3065681,$30.00,$175.00,,$200.00,$20.00,1,$10.00,1,1125,t,30,60,90,365,2015-11-07
3851785,$45.00,,,,,1,$0.00,2,1125,t,0,5,35,310,2015-11-07
3457211,$175.00,"$1,000.00",,$400.00,$125.00,1,$0.00,3,7,t,30,60,90,365,2015-11-07
4012020,$175.00,"$1,100.00","$3,500.00",$500.00,$100.00,1,$0.00,2,120,t,6,35,65,340,2015-11-07
8758906,$28.00,$280.00,$750.00,,,1,$0.00,6,1125,t,30,60,90,365,2015-11-07
5590160,$400.00,,,$500.00,,1,$0.00,2,14,t,0,0,0,218,2015-11-07
9039130,$100.00,,,$150.00,$25.00,3,$20.00,1,1125,t,30,60,90,90,2015-11-07
7226898,$39.00,$240.00,$799.00,$150.00,,2,$15.00,1,1125,t,9,9,9,105,2015-11-07
3876436,$200.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
1476876,$208.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
6437443,$85.00,,,$100.00,,2,$30.00,2,10,t,13,25,28,42,2015-11-07
9013612,$85.00,,,,,3,$10.00,1,1125,t,29,59,89,364,2015-11-07
8634608,$26.00,,,,,1,$0.00,1,1125,t,22,52,82,357,2015-11-07
2387041,$75.00,$500.00,"$2,200.00",$100.00,,1,$0.00,2,30,t,27,57,87,362,2015-11-07
9201926,$60.00,,,,,1,$0.00,1,1125,t,25,41,71,71,2015-11-07
5544123,$250.00,,,,,1,$0.00,1,1125,t,0,0,0,222,2015-11-07
6901008,$35.00,,,,$5.00,1,$6.00,1,1125,t,18,41,71,343,2015-11-07
9150229,$50.00,$250.00,,,,1,$0.00,1,1125,t,29,59,89,364,2015-11-07
5447711,$100.00,$980.00,"$4,000.00",$200.00,$75.00,1,$50.00,2,28,t,30,60,90,365,2015-11-07
4258691,$300.00,,,,,2,$75.00,1,1125,t,30,60,90,365,2015-11-07
2467337,$200.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
2524377,$99.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
8294474,$35.00,,,,,1,$0.00,1,7,t,18,33,33,79,2015-11-07
7799683,$40.00,,,,,1,$0.00,1,1125,t,0,0,0,63,2015-11-07
9299826,$25.00,,,,,1,$0.00,1,1125,t,29,59,89,364,2015-11-07
7612102,$65.00,$500.00,,$100.00,$20.00,2,$25.00,1,5,t,30,60,90,365,2015-11-07
8101031,$99.00,$600.00,"$2,000.00",$500.00,$30.00,2,$10.00,2,15,t,15,45,75,75,2015-11-07
2716088,$150.00,$625.00,"$1,975.00",$199.00,$50.00,1,$0.00,2,1125,t,14,30,31,245,2015-11-07
8354974,$19.00,,,,$5.00,1,$5.00,1,1125,t,0,3,33,308,2015-11-07
4137666,$85.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
5291865,$450.00,,,,,1,$0.00,3,7,t,4,4,4,111,2015-11-07
7619069,$68.00,$299.00,$999.00,$250.00,,2,$69.00,1,1125,t,29,56,56,131,2015-11-07
5456415,$250.00,,,$125.00,,1,$0.00,5,1125,t,30,60,90,90,2015-11-07
7842922,$35.00,$200.00,$840.00,,$25.00,2,$25.00,1,60,t,7,27,28,294,2015-11-07
3495822,$55.00,$327.00,"$1,155.00",$200.00,$10.00,1,$15.00,1,10,t,0,0,0,11,2015-11-07
2384692,$135.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
337125,$43.00,,,,,1,$10.00,1,7,t,11,41,60,305,2015-11-07
8995203,$150.00,,,,,2,$0.00,2,1125,t,30,60,90,365,2015-11-07
5238866,$110.00,,,,$25.00,1,$10.00,1,1125,t,30,60,90,365,2015-11-07
8481178,$99.00,,,,$30.00,1,$40.00,1,1125,t,30,60,90,365,2015-11-07
7614117,$85.00,$535.00,"$1,850.00",,,1,$0.00,2,1125,t,7,16,33,304,2015-11-07
1810161,$249.00,,,,$135.00,1,$0.00,2,180,t,8,9,39,244,2015-11-07
7577428,$149.00,$619.00,"$2,184.00",$100.00,$10.00,1,$25.00,1,2,t,20,50,80,355,2015-11-07
826750,$287.00,"$2,760.00","$4,800.00",$200.00,$143.00,8,$28.00,2,1125,t,30,60,90,365,2015-11-07
9041696,$125.00,,,,,1,$0.00,1,1125,t,29,59,89,364,2015-11-07
6742178,$195.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
2128394,$66.00,$299.00,$999.00,$95.00,,2,$10.00,1,1125,t,8,38,68,343,2015-11-07
9041828,$125.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
8681447,$59.00,,,,,1,$0.00,1,1125,t,18,39,69,344,2015-11-07
6823661,$125.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
5642144,$99.00,$599.00,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
4033661,$89.00,$470.00,"$1,650.00",,$60.00,1,$0.00,3,1125,t,12,12,17,268,2015-11-07
4171527,$150.00,"$1,200.00","$3,000.00",$300.00,$75.00,3,$25.00,2,1125,t,26,56,86,361,2015-11-07
7143120,$110.00,$600.00,"$1,500.00",$300.00,$40.00,2,$20.00,2,1125,t,28,58,88,225,2015-11-07
510168,$250.00,"$1,500.00","$5,000.00",$500.00,$100.00,2,$25.00,2,1125,t,23,53,83,358,2015-11-07
2933032,$436.00,"$2,900.00","$8,550.00",$600.00,$178.00,8,$118.00,2,1125,t,22,52,82,357,2015-11-07
2639623,$139.00,$695.00,"$1,495.00",,$85.00,2,$25.00,2,30,t,0,5,35,310,2015-11-07
7774018,$199.00,$999.00,,,,1,$0.00,1,1125,t,0,0,0,0,2015-11-07
718301,$400.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
753884,$295.00,"$1,800.00",,$500.00,$80.00,5,$25.00,1,10,t,7,20,32,128,2015-11-07
3416245,$189.00,$995.00,"$2,450.00",,$85.00,2,$25.00,2,90,t,0,17,47,322,2015-11-07
4958970,$275.00,"$1,500.00","$3,800.00","$3,000.00",$200.00,3,$125.00,1,1125,t,30,60,90,365,2015-11-07
5343167,$125.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
6778628,$221.00,,,"$2,500.00",$150.00,4,$25.00,5,1125,t,0,0,22,284,2015-11-07
8459495,$499.00,,,,$165.00,1,$0.00,2,1125,t,0,0,0,0,2015-11-07
7696797,$78.00,,,,,1,$0.00,1,1125,t,26,56,86,361,2015-11-07
5431146,$400.00,"$2,500.00","$10,000.00",$500.00,$60.00,1,$0.00,2,1125,t,0,3,33,308,2015-11-07
664013,$55.00,$393.00,"$1,386.00",$100.00,,2,$20.00,1,1125,t,29,50,80,80,2015-11-07
644773,$75.00,$450.00,"$1,400.00",$200.00,$40.00,2,$30.00,30,150,t,15,15,15,255,2015-11-07
8840861,$225.00,"$1,275.00","$4,500.00",,,1,$0.00,1,30,t,23,53,83,358,2015-11-07
5103953,$110.00,$700.00,,$100.00,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
1080892,$350.00,"$2,100.00","$5,000.00","$2,000.00",$120.00,1,$0.00,7,14,t,1,31,61,336,2015-11-07
2423468,$245.00,"$1,465.00","$3,895.00",,$150.00,4,$25.00,2,31,t,0,5,35,310,2015-11-07
8731629,$100.00,,,,,1,$0.00,1,1125,t,0,0,0,7,2015-11-07
5521352,$150.00,,,$100.00,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
6406738,"$1,597.00",,,$500.00,$150.00,8,$100.00,2,5,t,8,9,9,9,2015-11-07
4865081,$135.00,"$1,000.00","$3,250.00",$200.00,$99.00,6,$25.00,3,1125,t,21,46,76,351,2015-11-07
5343180,$150.00,$800.00,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
3441274,$225.00,,,$95.00,$12.00,2,$40.00,1,1125,t,30,60,90,365,2015-11-07
4204808,$250.00,,,$100.00,$50.00,1,$0.00,2,1125,t,30,60,90,365,2015-11-07
1713878,$600.00,,,$500.00,$75.00,1,$0.00,3,4,t,30,60,90,365,2015-11-07
4182298,$250.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
7829683,$49.00,$300.00,"$1,000.00",$250.00,$25.00,2,$20.00,1,1125,t,0,0,0,0,2015-11-07
4734283,$240.00,,,,,1,$0.00,2,14,t,30,60,90,365,2015-11-07
1712857,$199.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
4174132,$250.00,,,$100.00,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
7347459,$150.00,,,,$10.00,1,$0.00,2,1125,t,2,2,2,93,2015-11-07
2512464,$70.00,,"$1,200.00",,,1,$0.00,3,1125,t,30,60,90,365,2015-11-07
957405,$350.00,"$2,275.00",,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
7868263,$750.00,,"$7,000.00","$2,500.00",$200.00,8,$20.00,2,1125,t,8,28,58,333,2015-11-07
357627,$400.00,,,$200.00,$80.00,4,$100.00,4,14,t,30,60,90,365,2015-11-07
373509,$150.00,"$3,200.00","$15,000.00",$200.00,,1,$0.00,3,7,t,30,60,90,365,2015-11-07
7482140,$600.00,,,,,1,$0.00,1,1125,t,0,0,0,19,2015-11-07
4065022,$199.00,$395.00,"$1,500.00",,$15.00,1,$0.00,2,12,t,0,0,0,154,2015-11-07
8668563,$350.00,,,,,1,$0.00,1,1125,t,0,0,0,11,2015-11-07
5267853,$129.00,,,,,1,$0.00,1,1125,t,0,0,0,249,2015-11-07
7840558,$799.00,,,$800.00,$150.00,6,$50.00,2,1125,t,0,0,0,92,2015-11-07
2386608,$400.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
5558324,$145.00,,,,$25.00,1,$0.00,2,1125,t,13,27,57,280,2015-11-07
4248605,$459.00,,,,$175.00,1,$0.00,2,165,t,17,47,74,330,2015-11-07
5557403,$130.00,$700.00,,,,2,$0.00,3,30,t,0,7,37,37,2015-11-07
