id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
960315,Beautiful 5 bedroom hardwood home!,4717260,Tony,78752,30.32493270834202,-97.71633366799105,Entire home/apt,295,1,35,2015-10-19,1.13,3,355
191577,Beautiful room in central location!,926780,Aliza,78752,30.324270235431104,-97.72121313864227,Private room,80,1,0,,,1,365
8488807,Spacious Zilker Park town home,44708148,Marcus,78704,30.25949888870162,-97.77130135293314,Entire home/apt,299,1,0,,,1,213
4118131,"Clean, Modern and Luxurious!",21364926,Grace,78704,30.25611708279581,-97.74498495921243,Entire home/apt,175,1,1,2015-03-23,0.13,1,118
957541,SXSW/ACL FEST! House Travis Heights,5207788,Sean,78704,30.250447827858125,-97.74943675857989,Entire home/apt,600,4,1,2015-03-19,0.13,1,365
7744303,Cozy Condo right on Zilker,17001284,Ashton,78704,30.262049929404988,-97.77263427886132,Shared room,150,2,1,2015-10-13,1.0,1,87
4205630,Barton Springs Bungalow SOLA,21820081,Bradley,78704,30.25264681622026,-97.77099906843547,Entire home/apt,186,3,6,2015-11-01,0.49,3,362
2432155,"Airy, open space next to Zilker!",7523465,Tyler,78704,30.260321052163402,-97.7758709095923,Entire home/apt,108,1,17,2015-10-25,0.85,2,365
1725449,"Home for ACL, F1, SXSW (3br, 2bath)",8460624,Eric And Deborah,78704,30.243440022396914,-97.78622967192808,Entire home/apt,400,2,4,2015-03-21,0.2,1,355
5580918,South Congres Condo ,5005627,Kate,78704,30.244451903929946,-97.75487273406245,Entire home/apt,600,3,0,,,1,219
8646448,Modern South Lamar Studio- Downtown,45449639,Christina,78704,30.246681627282705,-97.7771948828839,Entire home/apt,125,1,2,2015-10-24,2.0,1,83
2994424,Colorful 2BD duplex by Zilker & DT!,15219795,"Cynthia, Peach And Jay",78704,30.258964189709673,-97.77551165447815,Entire home/apt,195,2,2,2015-10-12,0.15,7,298
5579492,South Austin Near Downtown,9702734,Jeffrey,78704,30.25523048563539,-97.7615399512268,Entire home/apt,300,1,0,,,1,219
6922653,Brand NEW South Austin home!,30314041,Eden,78704,30.24456240080764,-97.78395715138365,Entire home/apt,500,1,10,2015-10-25,2.68,1,345
1593451,South Lamar Zilker Cottage,8495321,Rebecca,78704,30.24735746018774,-97.77575733779,Entire home/apt,99,2,43,2015-10-26,2.0,1,173
1704832,sweet light & art-filled bungalow!,175669,Rachel,78704,30.244247263734824,-97.77762319297058,Entire home/apt,208,2,6,2015-09-21,0.3,2,349
4358283,Apartment Rental ,22534438,Zack,78704,30.253678602313343,-97.748441661669,Entire home/apt,300,1,0,,,1,361
5396712,7 minute walk to SXSW. ,27976802,Remington,78704,30.25482114994497,-97.745114623533,Entire home/apt,1200,1,0,,,1,365
2546012,78704 CONDO-CLOSE TO ZILKER PARK,13035711,Stephanie,78704,30.243374256602284,-97.77731834660791,Entire home/apt,200,2,6,2015-10-05,0.35,2,274
8783699,St.Eds Secret Casita off S.Congress,25914657,Jon,78704,30.226440269021662,-97.75435643329031,Entire home/apt,59,2,2,2015-10-20,2.0,3,135
5546426,Cozy Studio- minutes from Zilker,13239990,Taylor,78704,30.240222721767047,-97.78714489124714,Entire home/apt,98,1,5,2015-10-27,0.65,1,346
1454030,Local Healing Space Available ACL,7798992,Simel,78704,30.249334188458732,-97.7715341729497,Shared room,170,1,1,2014-10-13,0.08,1,365
714115,Charming spacious quiet house ACL,3677807,Mandy,78704,30.235012944295182,-97.78032936150507,Entire home/apt,500,3,0,,,1,365
2385172,Duplex in the 04 for SXSW!,12181906,Crystal,78704,30.234951250562894,-97.77766907979296,Entire home/apt,350,1,0,,,1,365
697361,"2BR ctrl Austin, minutes from SXSW!",3572857,Erica,78704,30.235397860331613,-97.78912164191334,Entire home/apt,265,2,0,,,1,365
209235,Festival fun rental in Austin 78704,827967,Cathryn,78704,30.244477586367374,-97.77265224517816,Entire home/apt,250,2,13,2015-10-25,0.27,1,364
785992,Cute condo near Zilker Park/ACL,4143858,Matthew,78704,30.252072565308303,-97.77313976846386,Entire home/apt,99,2,11,2015-11-02,0.44,1,363
7241797,3BR/3BA Eco-Friendly Austin House,31148752,Bo,78704,30.25375776179558,-97.77020721285056,Entire home/apt,595,2,0,,,2,357
224979,Guest Cottage 2 Miles To D/T,1151576,Joe & Bella,78704,30.228898006502934,-97.7595440172463,Entire home/apt,60,2,174,2015-10-12,3.52,4,15
4232002,Cozy South Congress Apartment,21960892,Caitlin,78704,30.223376061744126,-97.75285862979769,Entire home/apt,125,2,9,2015-10-20,0.68,1,365
5538067,Modern Oasis .7 miles to ACL fest!,9131066,Laura,78704,30.260030709009445,-97.76435630646641,Entire home/apt,750,4,3,2015-10-05,0.39,2,222
3880179,Hip SOCO Apt w/ Awesome Rooftop,5239645,Kelly & Kenneth,78704,30.255719677275337,-97.74554416194648,Entire home/apt,200,2,11,2015-08-17,0.76,1,89
349638,Condo by Zilker Park!!!,1771389,Field,78704,30.261729388957228,-97.77152609685156,Entire home/apt,225,1,3,2014-03-12,0.07,1,308
8595546,Cute 1-Bedroom Apartment,45235253,Christhany,78704,30.227968235831064,-97.75404279091991,Entire home/apt,100,1,3,2015-11-01,2.57,1,45
8363877,St.Ed's Petite Suite off S.Congress,25914657,Jon,78704,30.22431273940477,-97.7552590175683,Entire home/apt,59,2,2,2015-10-24,2.0,3,11
734018,Strawberry Cottage,168588,Baxter,78704,30.244263520574194,-97.75141698883778,Entire home/apt,145,2,24,2015-10-03,0.66,2,88
4173938,Beautiful NEW Home in SoCo,4124916,Leah,78704,30.23590814302512,-97.757665848659,Entire home/apt,175,1,4,2015-06-19,0.45,2,308
5485801,Charming Duplex in South Austin,28447571,Jay,78704,30.253011821469695,-97.78074942478581,Entire home/apt,275,1,2,2015-10-11,1.76,1,365
4081863,"Hip, luxury 3bed-3bath walk to ACL",6459298,Erik,78704,30.257469741711287,-97.77026228325184,Entire home/apt,500,2,10,2015-06-08,0.78,1,344
925380,Lovely SOLA 4BR Remodeled House,4977342,Sloan,78704,30.251069241378218,-97.79258380394712,Entire home/apt,595,3,10,2015-10-13,0.31,1,365
4224691,Holiday Home ,790494,New,78704,30.248838796919408,-97.78163114619743,Entire home/apt,500,1,0,,,1,365
8049884,Walk to Fun Fun Fun fest!!!!!,16963187,Bobbi Jo,78704,30.258103343428388,-97.75890420576819,Entire home/apt,200,2,0,,,1,363
7985167,3BR/2BA Stylish SoLa House,31148752,Bo,78704,30.249651588869945,-97.77836693744214,Entire home/apt,399,2,1,2015-10-13,1.0,2,362
1541287,Spring in ATX - SXSW & Zilker Park!,8214644,Liz And Ben,78704,30.253902794410035,-97.77290984176793,Entire home/apt,250,3,42,2015-10-12,1.64,1,28
2295892,Spacious 1-bedroom Apartment,11726745,Lindsay,78704,30.253494160335606,-97.76345164992945,Entire home/apt,350,5,1,2014-03-18,0.05,2,308
959496,South Austin Pad  2/2   78704,5221847,Amy,78704,30.24029859586523,-97.77633419770555,Entire home/apt,200,3,5,2015-08-12,0.25,1,318
7805994,Spacious 1/1 half block from Zilker,579290,Jay,78704,30.259963737110013,-97.77102702195049,Entire home/apt,149,2,1,2015-08-24,0.39,17,303
4341078,Private treehouse like retreat,320518,Vicki,78704,30.2519890150078,-97.7774913955807,Entire home/apt,140,2,4,2015-11-01,1.0,1,303
4821514,Discounted Grand Opening!! 3bd/2ba,11623014,Erin,78704,30.234892682314268,-97.78740033899086,Entire home/apt,200,3,4,2015-10-19,0.52,1,250
8392789,The Loft at South Congress,25366426,Seth,78704,30.23559284992727,-97.76318006343931,Entire home/apt,119,1,13,2015-11-04,8.3,2,335
8084195,$899 Formula 1 Discount,479977,David,78704,30.257187939310164,-97.76335379726378,Entire home/apt,899,3,1,2015-10-06,0.91,1,46
2454131,2bed/2bath *4 MILES* from Downtown!,12549104,Brandi,78704,30.23490564375378,-97.78790684103625,Entire home/apt,300,1,1,2014-03-18,0.05,1,365
965619,1bd/1bth Loft 1 mile to downtown,5265200,Greg,78704,30.25566998540623,-97.75974622820387,Entire home/apt,400,5,0,,,1,365
5873295,WALK TO ACL- 1BR 1Bath AustinTX,30498173,Hayden,78704,30.25579741788871,-97.76026008233096,Entire home/apt,150,1,3,2015-10-12,1.88,1,260
8645486,SoLa (South Lamar) Living,4103723,Omar,78704,30.2486867988928,-97.77219106209098,Entire home/apt,165,1,1,2015-10-27,1.0,1,365
6129446,Central ATX: Artsy + Cozy 1BR Condo,31355987,Gigi,78704,30.240437884248106,-97.78336651461977,Entire home/apt,100,1,10,2015-10-24,1.57,1,364
705858,Luxury Carriage House-Travis Height,3626574,Bill,78704,30.24645831578428,-97.74737956908147,Entire home/apt,149,2,103,2015-10-30,2.82,2,283
5511226,Musician retreat in 78704 ,25002692,Anthony,78704,30.23661502717539,-97.7749484974222,Entire home/apt,200,1,4,2015-10-13,0.51,1,312
3952428,Spacious  BR in the heart of SoCo,1386496,Rebecca,78704,30.250451257737318,-97.74119337435131,Private room,80,2,14,2015-10-26,1.11,1,159
6358957,"Comfy, spacious apt near ACL & SXSW",2537679,Kimberly,78704,30.260516496735878,-97.75580571344959,Private room,85,2,19,2015-10-19,3.22,1,231
2020449,Cozy South Congress Guest House,7056432,Nicole & Chris,78704,30.239932603592077,-97.74887227597843,Entire home/apt,68,1,183,2015-11-03,8.19,1,302
8388537,Awesome room in best neighborhood!!,44198127,John,78704,30.24890597315055,-97.74041131458179,Private room,100,1,4,2015-10-27,3.33,2,364
1391925,Colorful Central Austin Gem,7525058,James,78704,30.25411773856781,-97.77625622755951,Entire home/apt,495,2,40,2015-10-04,1.44,1,359
3916583,Guesthouse Josephine near Downtown,798741,Katherine,78704,30.254510705014447,-97.76305961480837,Private room,115,2,22,2015-11-06,1.67,2,336
8921715,"Private Room near SoCo, 2 MI to ACL",19292825,Cynthia,78704,30.247124620692365,-97.7594590883013,Private room,85,1,0,,,2,339
5309406,Private Room in Travis Heights,27318142,Sofia,78704,30.2470192205492,-97.74309470978129,Private room,100,1,5,2015-10-12,0.63,1,363
6992315,The Attic at The Monstrosity,1248144,"Hipster House LLC, MGMT",78704,30.240249864270954,-97.75737428498256,Entire home/apt,85,3,0,,,4,363
2345065,SoLa Austin Apartment,11975693,Ashton,78704,30.2403192408945,-97.79006398516754,Entire home/apt,300,1,0,,,1,365
4047486,Rock Out in Lakefront Luxury!,3323899,Lindsey,78704,30.24735910749222,-97.7352099316662,Private room,85,1,1,2015-05-26,0.18,9,189
5396172,Zilker Home near Downtown,27972861,Anne,78704,30.259553745288443,-97.76612579111291,Entire home/apt,500,3,2,2015-10-06,0.25,1,363
4508376,"""The White Hat"" Airstream Park",22857707,Miles,78704,30.253762311086756,-97.74755859758568,Entire home/apt,1350,2,12,2015-10-17,1.25,7,322
8241798,"Humble home, brilliant city",32223969,Danielle,78704,30.238258512121963,-97.76020886431719,Entire home/apt,100,1,0,,,1,320
5729593,The Garner Hideout - Studio Cottage,579290,Jay,78704,30.259879760853103,-97.76557172679243,Entire home/apt,155,2,1,2015-07-19,0.27,17,350
224956,Guest Villa 2 Miles To D/T,1151576,Joe & Bella,78704,30.22804203455905,-97.75884911418389,Entire home/apt,60,2,157,2015-10-06,3.24,4,15
3991373,Zilker Garden Cottage - walk to ACL,20690401,Jacqui,78704,30.254118786059546,-97.76691873051423,Entire home/apt,300,3,1,2014-12-01,0.09,1,306
5227430,1 bedroom/1 bath Apt in S Austin,27049864,Max,78704,30.22605620239099,-97.75357033831527,Entire home/apt,200,1,0,,,1,253
1458379,Zilker Hayloft - Near Downtown,4893298,Mary,78704,30.25024254792736,-97.76842016715416,Entire home/apt,125,1,29,2015-10-21,1.06,8,21
4233678,1BR 1BA south congress. Walk to DT,21969487,Amanda-Brooke,78704,30.254709212479288,-97.74692966247153,Entire home/apt,400,2,3,2015-03-22,0.25,1,365
6894466,Chic Studio By Downtown Austin,36127419,Lauren,78704,30.240152040548605,-97.75993013476791,Entire home/apt,80,1,5,2015-10-19,1.44,1,355
4234697,Cozy Zilker (SoLa) Hideaway,4122442,Karen,78704,30.248647460631247,-97.78097173814793,Entire home/apt,315,3,3,2015-09-18,0.42,6,365
8165215,Zilkers Rocket Treetop House,4437388,Stacey,78704,30.2546330818646,-97.77330508262057,Entire home/apt,170,3,1,2015-10-09,1.0,6,363
4084746,Great for big group - close to SXSW,3803117,Ana,78704,30.25350653834207,-97.77337002327756,Entire home/apt,800,3,6,2015-10-12,0.46,2,361
8761924,78704plex,1694112,Tre',78704,30.223558792014718,-97.75530503543024,Entire home/apt,400,1,0,,,1,18
1095272,Barton Hills duplex retreat,2930866,Christopher,78704,30.260778516713764,-97.77820870446999,Entire home/apt,85,5,2,2014-07-14,0.11,1,363
3971462,Short little ride to Zilker for ACL,20582946,Jennifer,78704,30.23018607542958,-97.77806805962007,Entire home/apt,250,1,0,,,1,365
7583680,"Cute, clean! Walk to SOCO!",37351075,Georgie,78704,30.24310952013027,-97.75443470391895,Entire home/apt,90,1,0,,,1,308
6973708,Cozy Dawson Bungalow in SOCO,1248144,"Hipster House LLC, MGMT",78704,30.240121597846226,-97.75773958898031,Entire home/apt,130,3,1,2015-08-03,0.31,4,359
5422618,Luxurious Townhouse in Soco,3432323,Julia,78704,30.235149871160587,-97.74730925502934,Entire home/apt,750,5,0,,,3,213
8209531,Spacious South Congress Apartment,1658735,Annie,78704,30.25224874673119,-97.74950679144199,Entire home/apt,250,2,2,2015-10-26,2.0,1,93
7149948,Modern MIni Soco Loft,1248144,"Hipster House LLC, MGMT",78704,30.240526084383816,-97.75815012932621,Entire home/apt,105,3,0,,,4,363
191719,2b/2b amazing downtown Austin oasis,670910,John,78704,30.257890086075,-97.75940097702045,Entire home/apt,239,2,48,2015-11-01,3.33,1,340
5325396,Hip Haven off South Lamar by DT,15782486,Top Trip Rentals,78704,30.243785951184048,-97.77367760682542,Entire home/apt,230,2,0,,,8,365
1535705,South Austin One Bedroom,4938013,Madeline,78704,30.24915994123747,-97.76553834966087,Entire home/apt,200,1,4,2015-10-05,0.31,1,338
5329839,Prime SOCO Loft-Walk to Everything!,27620362,Peter,78704,30.25084629850432,-97.74984877195963,Entire home/apt,350,2,0,,,1,358
4294281,Charming Soco Studio Apartment,8881179,Whitney,78704,30.24615198839214,-97.7494930593764,Entire home/apt,145,1,10,2015-10-31,0.79,1,341
321718,Casa De Senor Don Gato,1647403,David,78704,30.243911950653626,-97.77202810629349,Entire home/apt,450,3,3,2015-10-13,0.09,1,364
8756544,"Beautiful, quiet South Austin oasis",45922066,Robert,78704,30.23280303662429,-97.75350031817385,Entire home/apt,125,2,0,,,1,360
4462389,Prime Loc- 1 bd/1 bath S. Lamar Apt,23152939,Sarah,78704,30.23505776434925,-97.78865903826221,Entire home/apt,220,1,0,,,1,327
7329956,3 couches next to downtown!,38399186,Kyle,78704,30.25479281510585,-97.7477872046228,Shared room,38,1,15,2015-11-02,4.02,1,359
8687660,SoCo Living Near Downtown,37477459,Marlene,78704,30.257823337580025,-97.74805025085159,Shared room,95,1,1,2015-10-11,1.0,1,335
4128330,THE place in Austin for SXSW,21415705,Eric,78704,30.236889243976684,-97.78160306178951,Shared room,220,1,1,2014-10-06,0.08,1,365
78004,South Austin Aptmnt Room for rent,419038,Tyler,78704,30.241354905245853,-97.78269707075705,Shared room,175,1,10,2014-10-30,0.18,1,365
5339280,3 BRM House in trendy SOCO ,5834061,Justin,78704,30.23612538905117,-97.75465598707521,Entire home/apt,236,2,1,2015-05-25,0.18,1,227
5410998,Cute Zilker Condo - Walk to ACL,28049322,Michelle,78704,30.25053448418766,-97.7739390802254,Entire home/apt,249,3,2,2015-10-06,0.26,1,365
5521980,Travis Heights 1 bed/bath Strawhome,25165578,Amy,78704,30.24397965798151,-97.74177952033872,Private room,200,1,0,,,2,365
667916,Spacious Green Home for Austin fun!,3379805,Annessa,78704,30.251187945879284,-97.76989349074327,Entire home/apt,850,2,9,2015-10-12,0.25,1,102
1835674,4BR/2BA Walk To Zilker. Hot Tub,4641823,Erica,78704,30.258576675858613,-97.77041018723801,Entire home/apt,978,2,2,2015-04-27,0.11,7,357
785769,Walk to Downtown & Convention Hall,3894727,Vidya,78704,30.24383271800179,-97.74651471197994,Private room,500,1,0,,,1,365
7948579,Beautiful Barton Hills on a Budget!,35021906,Scott,78704,30.25049903239963,-97.78645251285995,Private room,95,1,1,2015-10-25,1.0,2,364
2440897,South Austin apt 2 mi from SXSW,12478006,Renee,78704,30.239679577293373,-97.79010309367628,Entire home/apt,350,1,0,,,1,365
6691183,3-2 + Bonus 1-1 in Barton Hills,35021906,Scott,78704,30.249406253691358,-97.78611636241988,Entire home/apt,500,2,2,2015-10-12,1.76,2,363
8578995,Beautiful house close to ACL,45150799,Zac,78704,30.250190955874782,-97.77063836858773,Entire home/apt,300,1,0,,,2,16
8235178,La Casa: Licensed by City of Austin,1250939,Kerry,78704,30.247990416713453,-97.7784924061704,Entire home/apt,288,2,0,,,4,306
5591862,"Walk to SXSW, Centrally Located.",13167390,Erik,78704,30.253277223784824,-97.76532663985992,Entire home/apt,500,1,0,,,1,218
78757,Lotus House Queen Bed/Bath Beauty,374529,Max,78704,30.247159593490053,-97.78199687002085,Private room,85,3,53,2015-10-13,0.94,4,361
214795,Cute Condo in Coolest Part of Town!,1109019,Kristi,78704,30.253407866553268,-97.77368842845209,Entire home/apt,175,1,18,2015-10-12,0.36,1,364
4637218,Cozy 1 bedroom in Zilker Heights,5095181,Sarah,78704,30.252243171404864,-97.77504551638364,Entire home/apt,150,2,3,2015-10-13,0.8,1,363
894743,Your Private SoCo Treehouse - 78704,3539325,Garret,78704,30.234285970455574,-97.75382640036158,Entire home/apt,108,3,15,2015-10-12,0.46,2,301
2432483,South Congress for SXSW,12433971,Jess,78704,30.226351789880727,-97.76044799767992,Entire home/apt,325,3,0,,,1,365
7091147,2BR Modern Zilker Duplex - Unit B,427211,Renee,78704,30.255777106313246,-97.77066856678042,Entire home/apt,299,2,0,,,2,306
6437234,Quaint Treehouse in Travis Heights,15238880,Kevin,78704,30.243540739225164,-97.73798091199212,Private room,150,1,0,,,1,365
1096336,Raddest house in Travis Heights.,6023978,Sean,78704,30.241254386406336,-97.74709900715385,Private room,50,1,0,,,1,354
7884925,cute zilker apartment,41566326,Garrett,78704,30.25159764608947,-97.77492838922396,Entire home/apt,500,1,1,2015-10-04,0.83,1,59
630197,South Austin Artist Hideaway,418429,Haripriya,78704,30.255194976483697,-97.78092434547216,Entire home/apt,195,3,1,2015-03-22,0.13,1,365
7987588,Zilker Bungalow by Barton Springs,42156262,Violet,78704,30.258951212229622,-97.76328772359643,Entire home/apt,400,2,3,2015-10-12,2.2,1,365
8614760,SoCo 1br apt on #1/801 bus routes,45318303,Anna,78704,30.237685454016514,-97.75675643257263,Shared room,60,1,1,2015-10-05,0.86,1,30
7750589,The Treehouse - 3BR/2BA,4122442,Karen,78704,30.260703805376572,-97.77213456478052,Entire home/apt,359,3,2,2015-10-19,1.07,6,363
2521003,Bouldin Avenue Studio,9599503,Billy,78704,30.25592182314178,-97.75620612065266,Entire home/apt,125,1,27,2015-11-03,1.34,1,358
6004715,Perfect South Congress Duplex!,14014843,Stacie,78704,30.239462518595552,-97.74974598362972,Entire home/apt,95,2,18,2015-10-26,3.12,1,194
2357048,PERFECT  SOCO Duplex,12036969,Linda,78704,30.23108737959344,-97.74619027953848,Entire home/apt,250,1,4,2015-10-04,0.2,1,365
668301,A Place To Stay In Austin,2885190,John & Carol,78704,30.246488883625652,-97.7569644102767,Entire home/apt,299,3,28,2015-11-01,0.75,1,263
4957726,Hilltop Hideaway Minutes from DT,10293287,Ann,78704,30.255043973281538,-97.77889959097759,Entire home/apt,1350,1,0,,,2,365
2458182,Private bedroom-walk to SoCo/DT!!,2965368,Maria,78704,30.238197141135625,-97.74128595779308,Private room,70,1,10,2015-10-12,0.59,1,365
